Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,67,41.882,66.604,56.304,1.8,66.604,56.304,0.104,3.89,5.664,197.379,421.501,0.075,74.412,50.738,108.457,7.669,11.207,3.044,30.944,2.437,1.966,0.352,3.211,4.782,421.244,197.636,74.118,50.651,5.683,3.902,7.714,11.203
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,68,42.071,66.621,56.333,1.8,66.621,56.333,0.098,3.888,5.656,197.715,421.927,0.067,74.604,50.85,108.823,7.678,11.2,3.051,30.944,2.496,2.008,0.347,3.211,4.782,421.75,197.892,74.389,50.865,5.669,3.891,7.709,11.198
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,69,42.284,66.629,56.351,1.8,66.629,56.351,0.099,3.886,5.639,197.918,423.537,0.068,75.111,50.926,109.032,7.644,11.181,3.072,30.99,2.496,2.023,0.348,3.211,4.782,423.35,198.104,74.853,51.004,5.656,3.884,7.685,11.181
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,70,42.485,66.626,56.351,1.8,66.626,56.351,0.099,3.902,5.634,199.492,425.188,0.069,75.475,51.128,109.409,7.644,11.155,3.022,30.906,2.496,2.021,0.351,3.211,4.782,425,199.679,75.184,51.265,5.653,3.895,7.685,11.142
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,71,42.783,66.621,56.344,1.8,66.621,56.344,0.101,3.908,5.638,201.354,427.843,0.072,75.889,51.519,109.953,7.644,11.146,3.029,30.906,2.496,2.024,0.36,3.211,4.782,427.626,201.571,75.572,51.666,5.658,3.901,7.674,11.136
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,72,43.129,66.611,56.355,1.8,66.611,56.355,0.099,3.92,5.633,203.435,430.878,0.07,76.493,51.902,110.626,7.65,11.122,3.05,31.127,2.515,2.047,0.366,3.211,4.782,430.687,203.626,76.133,51.823,5.657,3.929,7.698,11.12
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,73,43.215,66.602,56.371,1.8,66.602,56.371,0.101,3.918,5.591,203.927,430.255,0.073,76.949,52.055,111.276,7.63,11.078,3.022,31.062,2.52,2.063,0.353,3.211,4.782,430.041,204.142,76.684,52.033,5.608,3.923,7.676,11.064
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,74,43.336,66.598,56.368,1.8,66.598,56.368,0.1,3.928,5.573,205.481,430.326,0.073,77.21,52.305,111.477,7.63,11.045,3.05,30.979,2.539,2.043,0.343,3.211,4.782,430.115,205.691,76.85,52.312,5.597,3.932,7.658,11.042
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,75,43.507,66.597,56.376,1.8,66.597,56.376,0.097,3.928,5.576,206.278,431.692,0.067,77.421,52.51,111.829,7.613,11.026,3.071,30.979,2.52,2.051,0.342,3.211,4.782,431.532,206.438,77.11,52.54,5.596,3.929,7.647,11.026
MCZ7283archaeodhippusnanus_mt_bonejtrimmed.tif,10,76,43.634,66.596,56.381,1.8,66.596,56.381,0.091,3.937,5.589,207.734,431.799,0.06,77.261,52.758,112.049,7.609,11.01,3.014,30.96,2.539,2.056,0.343,3.211,4.782,431.697,207.836,77.044,52.823,5.603,3.935,7.642,10.991
