Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH4_8bit_trimmed.tif,5,26,105.582,94.645,98.761,1.8,94.645,98.761,-0.83,7.474,10.31,2081.27,4478.164,9.582,434.337,278.46,613.151,14.437,20.891,0.935,59.366,2.941,1.802,0.777,5.393,0.681,4469.502,2089.931,427.294,280.065,10.46,7.462,14.879,20.87
AMNH4_8bit_trimmed.tif,5,27,110.367,94.499,98.636,1.8,94.499,98.636,-0.832,7.389,10.266,2122.583,4533.049,10.052,441.555,287.245,630.676,14.437,20.643,0.933,58.899,2.717,1.851,0.749,5.393,0.681,4524.898,2130.734,436.473,287.968,10.367,7.399,14.887,20.624
AMNH4_8bit_trimmed.tif,5,28,116.97,94.495,98.413,1.8,94.495,98.413,-0.845,7.374,10.15,2203.191,4533.568,10.906,446.658,298.781,647.989,14.357,20.449,0.84,58.393,2.941,1.947,0.821,5.393,0.681,4528.816,2207.944,443.982,299.473,10.2,7.373,14.795,20.436
AMNH4_8bit_trimmed.tif,5,29,121.576,94.238,98.325,1.8,94.238,98.325,-0.839,7.232,10.236,2270.982,4474.063,11.21,437.091,314.012,652.798,14.277,20.31,0.856,57.981,3.068,2.081,0.827,5.393,0.681,4468.254,2276.791,434.091,310.912,10.293,7.323,14.737,20.299
AMNH4_8bit_trimmed.tif,5,30,121.462,94.122,98.179,1.8,94.122,98.179,-0.853,7.162,10.126,2260.455,4275.113,11.48,422.193,315.607,637.771,14.277,20.131,0.841,57.381,2.933,2.111,0.819,5.393,0.681,4272.292,2263.276,420.421,310.187,10.162,7.296,14.603,20.119
AMNH4_8bit_trimmed.tif,5,31,123.154,94.241,98.019,1.8,94.241,98.019,-0.861,7.22,9.957,2242.443,4212.679,11.802,423.088,310.594,641.182,14.277,20.066,0.853,56.848,3.068,2.253,0.803,5.393,0.681,4210.969,2244.153,421.797,310.666,9.983,7.224,14.478,20.052
AMNH4_8bit_trimmed.tif,5,32,125.304,94.103,97.965,1.8,94.103,97.965,-0.865,7.203,9.949,2253.025,4162.185,12.099,418.37,312.806,640.901,14.277,19.931,0.87,56.237,3.134,2.394,0.795,5.393,0.681,4160.988,2254.222,417.221,312.758,9.973,7.208,14.445,19.927
AMNH4_8bit_trimmed.tif,5,33,125.508,93.994,97.874,1.8,93.994,97.874,-0.854,7.153,9.855,2221.957,4029.155,11.886,408.864,310.623,631.097,14.277,19.786,0.878,55.638,3.142,2.353,0.82,5.393,0.681,4026.777,2224.335,407.391,310.221,9.884,7.17,14.378,19.785
AMNH4_8bit_trimmed.tif,5,34,126.602,93.811,97.8,1.8,93.811,97.8,-0.853,7.082,9.885,2209.701,3940.305,11.969,398.598,312.003,621.749,14.271,19.663,0.85,55.385,3.285,2.457,0.824,5.393,0.681,3937.902,2212.103,398.112,310.096,9.891,7.134,14.378,19.647
AMNH4_8bit_trimmed.tif,5,35,127.022,93.699,97.739,1.8,93.699,97.739,-0.851,7.086,9.828,2172.422,3852.497,11.962,391.983,306.576,612.93,14.198,19.504,0.851,54.813,3.254,2.53,0.837,5.393,0.681,3849.874,2175.045,391.755,305.608,9.827,7.117,14.345,19.489
