Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
AMNH1_bonejtrimmed.tif,10,41,145.576,52.484,56.373,1.8,52.484,56.373,0.914,5.852,9.056,1055.481,2763.015,15.212,305.101,180.364,420.232,11.079,18.137,2.194,50.98,10.734,9.992,1.722,4.171,5.742,2740.169,1078.327,304.501,183.65,8.999,5.872,11.499,18.076
AMNH1_bonejtrimmed.tif,10,42,145.043,52.462,56.402,1.8,52.462,56.402,0.915,5.918,9.043,1055.27,2728.606,15.186,301.752,178.316,416.459,11.201,18.137,2.194,51.248,10.779,9.793,2.077,4.171,5.742,2706.696,1077.18,299.851,181.105,9.027,5.948,11.498,18.076
AMNH1_bonejtrimmed.tif,10,43,145.132,52.433,56.454,1.8,52.433,56.454,0.92,5.995,9.061,1062.221,2713.469,15.318,299.455,177.179,414.735,11.325,18.137,2.194,52.151,10.676,9.846,1.857,4.171,5.742,2693.784,1081.906,299.397,181.573,8.997,5.959,11.541,18.076
AMNH1_bonejtrimmed.tif,10,44,144.614,52.427,56.522,1.8,52.427,56.522,0.93,5.967,9.006,1062.991,2672.392,15.49,296.731,178.149,412.251,11.294,18.085,2.213,54.862,10.899,9.962,2.037,4.171,5.742,2656.475,1078.908,296.387,181.15,8.963,5.956,11.604,17.992
AMNH1_bonejtrimmed.tif,10,45,143.769,52.358,56.552,1.8,52.358,56.552,0.937,6.014,9.056,1066.138,2606.994,15.549,287.877,177.262,402.623,11.475,18.137,2.194,52.709,10.91,9.751,2.42,4.171,5.742,2593.673,1079.459,284.413,180.229,9.119,5.989,11.667,18.076
AMNH1_bonejtrimmed.tif,10,46,140.541,52.25,56.515,1.8,52.25,56.515,0.929,6.032,9.091,1030.826,2471.803,15.026,271.881,170.882,382.936,11.489,18.038,2.198,55.243,10.053,8.685,2.383,4.171,5.742,2457.191,1045.438,269.349,173.617,9.123,6.022,11.624,17.971
AMNH1_bonejtrimmed.tif,10,47,128.381,52.061,56.514,1.8,52.061,56.514,1.032,6.555,9.514,955.609,2072.83,15.769,217.881,145.778,318.301,11.935,15.3,2.123,58.27,8.467,5.953,2.982,4.171,5.742,2072.822,955.616,217.888,145.686,9.513,6.559,12.085,15.299
AMNH1_bonejtrimmed.tif,10,48,115.851,52.889,57.668,1.8,52.889,57.668,0.983,6.276,9.61,876.769,1544.193,13.367,160.68,139.691,251.686,10.953,12.663,1.328,52.601,8.318,5.821,2.966,4.171,5.742,1542.727,878.236,161.025,143.739,9.581,6.11,11.812,12.146
AMNH1_bonejtrimmed.tif,10,49,123.197,52.664,57.251,1.8,52.664,57.251,0.936,6.11,9.258,991.649,2037.761,13.313,220.112,162.307,322.228,11.728,17.552,2.159,88.362,8.029,4.672,2.951,4.171,5.742,2028.607,1000.802,223.739,165.583,9.067,6.044,11.854,17.532
AMNH1_bonejtrimmed.tif,10,50,128.529,52.568,57.02,1.8,52.568,57.02,0.961,6.063,9.1,1068.201,2255.807,14.395,247.878,176.172,359.39,11.773,17.429,2.122,99.741,6.833,3.933,2.14,4.171,5.742,2250.205,1073.804,250.986,177.503,8.965,6.05,11.897,17.428
AMNH1_bonejtrimmed.tif,10,51,128.944,52.522,56.938,1.8,52.522,56.938,0.965,6.083,8.992,1060.009,2283.239,14.532,253.928,174.26,368.208,8.66,12.014,2.449,41.957,5.619,3.705,1.496,4.171,5.742,2278.201,1065.046,256.206,176.116,8.892,6.047,8.786,11.336
AMNH1_bonejtrimmed.tif,10,52,122.057,52.616,56.778,1.8,52.616,56.778,0.935,5.869,8.881,947.4,2165.506,13.169,243.848,161.427,348.06,7.63,13.881,2.658,45.301,5.862,3.883,1.518,4.171,5.742,2154.61,958.296,244.465,164.029,8.814,5.842,11.519,12.276
AMNH1_bonejtrimmed.tif,10,53,111.926,52.734,56.45,1.8,52.734,56.45,0.829,5.506,9.055,763.501,1978.932,10.131,218.536,138.668,291.274,8.154,13.842,2.627,53.498,6.82,4.264,2.173,4.171,5.742,1930.389,812.044,205.623,137.021,9.388,5.926,11.645,12.359
AMNH1_bonejtrimmed.tif,10,54,113.377,52.608,56.317,1.8,52.608,56.317,0.798,5.502,9.064,764.341,1952.194,9.685,215.367,138.919,289.489,9.661,13.783,2.634,57.237,7.549,4.854,2.7,4.171,5.742,1889.503,827.032,201.445,137.549,9.38,6.013,11.749,12.38
AMNH1_bonejtrimmed.tif,10,55,119.687,52.556,56.475,1.8,52.556,56.475,0.862,5.803,9.01,868.527,2110.125,11.502,234.195,149.665,325.434,2.396,10.16,1.679,24.058,8.382,5.552,3.058,4.171,5.742,2075.642,903.009,226.953,151.785,9.146,5.949,5.389,9.243
AMNH1_bonejtrimmed.tif,10,56,122.456,52.457,56.486,1.8,52.457,56.486,0.898,5.767,8.618,922.754,1967.932,12.476,228.363,160.008,318.693,10.623,13.736,2.622,59.381,8.633,5.733,3.192,4.171,5.742,1949.796,940.889,218.701,162.599,8.915,5.787,11.729,12.587
AMNH1_bonejtrimmed.tif,10,57,119.42,52.378,56.385,1.8,52.378,56.385,0.914,5.751,9.044,890.432,1815.101,12.482,200.708,154.844,289.378,10.428,14.413,2.152,60.402,8.477,5.749,3.121,4.171,5.742,1802.762,902.772,195.31,155.606,9.23,5.802,11.625,14.402
AMNH1_bonejtrimmed.tif,10,58,124.012,52.49,56.7,1.8,52.49,56.7,1.006,5.935,9.055,894.518,2073.617,14.742,229.001,150.71,326.491,2.44,8.164,1.751,19.92,7.898,5.19,2.714,4.171,5.742,2072.94,895.195,228.542,150.936,9.07,5.931,4.094,7.637
AMNH1_bonejtrimmed.tif,10,59,125.641,52.645,56.815,1.8,52.645,56.815,1.008,5.877,8.903,884.744,2168.414,14.973,243.554,150.548,342.338,2.525,8.164,1.751,19.546,8.776,5.993,3.089,4.171,5.742,2167.794,885.364,243.229,150.614,8.913,5.878,4.177,7.637
