Label,Bone Code,Slice,CSA (mm²),X cent. (mm),Y cent. (mm),Density,wX cent. (mm),wY cent. (mm),Theta (rad),R1 (mm),R2 (mm),Imin (mm^4),Imax (mm^4),Ipm (mm^4),Zmax (mm³),Zmin (mm³),Zpol (mm³),Feret Min (mm),Feret Max (mm),Feret Angle (rad),Perimeter (mm),Max Thick 2D (mm),Mean Thick 2D (mm),SD Thick 2D (mm),A (rad),M (rad),IAP(mm^4),IML(mm^4),ZAP(mm³),ZML(mm³),RAP(mm),RML(mm),DAP(mm),DML(mm)
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,17,318.387,20.676,14.195,1.8,20.676,14.195,0.059,11.551,15.47,14947.248,23545.959,0.183,1522.078,1294.012,2236.612,22.856,33.419,0.472,104.41,2.136,0.642,0.547,0.035,1.606,23541.038,14952.17,1535.986,1267.17,15.326,11.8,23.041,30.233
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,18,315.384,20.598,14.148,1.8,20.598,14.148,0.073,11.678,15.678,15242.515,23381.996,0.283,1491.412,1305.248,2218.154,23.111,33.493,0.49,105.669,2.589,0.65,0.591,0.035,1.606,23369.925,15254.587,1513.033,1269.566,15.446,12.016,23.38,30.297
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,19,313.641,20.693,14.07,1.8,20.693,14.07,0.068,11.839,15.596,15405.189,23355.339,0.244,1497.535,1301.274,2222.435,23.345,33.407,0.499,105.957,2.458,0.637,0.572,0.035,1.606,23346.428,15414.1,1518.738,1262.254,15.372,12.212,23.635,30.288
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,20,310.114,20.754,13.989,1.8,20.754,13.989,0.087,12.246,15.63,15481.675,23259.979,0.393,1488.119,1264.199,2222.675,23.586,33.366,2.581,664.467,1.896,0.605,0.528,0.035,1.606,23238.668,15502.986,1516.565,1249.578,15.323,12.407,23.853,30.258
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,21,305.498,20.815,13.889,1.8,20.815,13.889,0.081,12.354,15.449,15300.8,23349.979,0.329,1511.468,1238.577,2225.584,23.753,33.374,2.561,610.968,2.179,0.638,0.586,0.035,1.606,23333.253,15317.526,1538.574,1217.627,15.166,12.58,24.027,30.106
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,22,305.809,20.864,13.808,1.8,20.864,13.808,0.085,12.572,15.315,15070.49,23731.028,0.365,1549.502,1198.773,2245.796,23.848,33.255,2.555,633.428,2.236,0.638,0.612,0.035,1.606,23709.509,15092.009,1555.429,1194.089,15.243,12.639,24.083,30.162
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,23,302.493,20.953,13.754,1.8,20.953,13.754,0.081,12.625,15.074,14644.315,24021.619,0.326,1593.626,1159.991,2254.081,23.87,33.214,0.477,106.439,2.612,0.67,0.665,0.035,1.606,24002.113,14663.82,1569.051,1160.639,15.297,12.634,24.055,30.201
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,24,302.63,20.942,13.648,1.8,20.942,13.648,0.058,12.566,15.327,14251.782,24496.79,0.171,1598.311,1134.189,2268.06,23.863,33.23,0.478,135.029,2.707,0.634,0.629,0.035,1.606,24491.244,14257.328,1585.213,1126.962,15.45,12.651,23.983,30.296
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,25,298.634,21,13.574,1.8,21,13.574,0.056,12.623,15.567,13554.404,25043.819,0.154,1608.756,1073.761,2267.028,23.794,33.216,0.5,678.031,2.528,0.666,0.669,0.035,1.606,25038.861,13559.362,1597.181,1073.883,15.677,12.626,23.865,30.646
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,26,293.855,21.046,13.407,1.8,21.046,13.407,0.052,12.625,15.914,12545.852,25641.704,0.135,1611.3,993.766,2256.285,23.57,33.146,0.493,537.657,2.421,0.648,0.632,0.035,1.606,25637.681,12549.875,1609.587,997.124,15.928,12.586,23.617,31.001
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,27,293.993,21.248,13.256,1.8,21.248,13.256,0.051,12.364,16.318,11809.313,26599.74,0.129,1630.129,955.147,2288.303,23.086,33.091,0.442,125.629,2.319,0.614,0.56,0.035,1.606,26595.765,11813.288,1626.268,943.598,16.354,12.519,23.311,31.734
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,28,290.966,21.317,13.219,1.8,21.317,13.219,0.051,12.206,16.732,11175.437,27165.731,0.125,1623.571,915.585,2256.776,22.667,33.161,0.421,185.881,2.01,0.58,0.5,0.035,1.606,27161.688,11179.48,1620.505,904.246,16.761,12.363,22.996,32.414
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,29,286.825,21.3,13.274,1.8,21.3,13.274,0.051,11.877,17.175,10591.221,27931.828,0.124,1626.3,891.761,2221.876,22.409,33.358,0.4,689.146,2.211,0.547,0.466,0.035,1.606,27927.352,10595.697,1623.194,880.628,17.205,12.032,22.644,33.312
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,30,287.052,21.075,13.339,1.8,21.075,13.339,0.037,11.829,17.613,10381.34,28847.745,0.064,1637.829,877.603,2200.099,22.239,34.183,0.02,661.107,2.354,0.539,0.454,0.035,1.606,28847.695,10381.389,1637.444,876.397,17.618,11.846,22.525,34.166
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,31,280.747,20.954,13.429,1.8,20.954,13.429,0.036,11.621,17.824,9860.226,29398.345,0.06,1649.392,848.473,2164.176,21.75,34.784,0.012,775.575,2.58,0.53,0.474,0.035,1.606,29398.327,9860.245,1649.119,847.735,17.827,11.631,22.096,34.753
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,32,282.288,20.889,13.331,1.8,20.889,13.331,0.041,11.548,17.954,9595.101,30614.998,0.08,1705.162,830.889,2196.698,21.458,35.223,3.072,154.131,2.208,0.5,0.415,0.035,1.606,30614.135,9595.964,1704.449,826.07,17.961,11.616,21.663,35.202
TapirusbairdiiMCIII_63107_8bit_trimmed.tif,5,33,279.303,20.816,13.105,1.8,20.816,13.105,0.041,11.713,18.096,9298.821,30856.401,0.077,1705.149,793.895,2176.543,21.363,35.538,0.023,198.021,2.054,0.481,0.382,0.035,1.606,30855.658,9299.564,1704.471,789.772,18.103,11.775,21.54,35.512
